date,dew,temp,press,wnd_spd,snow,rain,pollution
2012-12-11 15:00:00,-12,-1,1031,1.79,0,0,111
2012-12-11 16:00:00,-11,-1,1031,3.58,0,0,122
2012-12-11 17:00:00,-11,-3,1031,5.37,0,0,167
2012-12-11 18:00:00,-11,-4,1032,6.26,0,0,179
2012-12-11 19:00:00,-11,-4,1032,7.15,0,0,146
2012-12-11 20:00:00,-10,-4,1032,8.94,0,0,146
2012-12-11 21:00:00,-11,-6,1032,9.83,0,0,139
2012-12-11 22:00:00,-9,-5,1032,11.62,0,0,126
2012-12-11 23:00:00,-8,-5,1032,12.51,0,0,151
2012-12-12 00:00:00,-8,-5,1032,14.3,0,0,154
2012-12-12 01:00:00,-7,-5,1031,16.09,0,0,142
2012-12-12 02:00:00,-7,-5,1031,17.88,0,0,140
2012-12-12 03:00:00,-7,-5,1031,19.67,0,0,180
2012-12-12 04:00:00,-7,-5,1031,21.46,0,0,205
2012-12-12 05:00:00,-7,-5,1031,23.25,0,0,200
2012-12-12 06:00:00,-6,-5,1031,25.04,0,0,184
2012-12-12 07:00:00,-5,-4,1030,26.83,0,0,172
2012-12-12 08:00:00,-5,-4,1030,28.62,0,0,149
2012-12-12 09:00:00,-5,-4,1030,30.41,0,0,154
2012-12-12 10:00:00,-5,-4,1030,32.2,1,0,121
2012-12-12 11:00:00,-4,-3,1030,35.33,2,0,187
2012-12-12 12:00:00,-4,-3,1029,38.46,3,0,139
2012-12-12 13:00:00,-3,-2,1028,41.59,4,0,111
2012-12-12 14:00:00,-3,-2,1027,44.72,5,0,110
2012-12-12 15:00:00,-3,-2,1027,46.51,6,0,121
2012-12-12 16:00:00,-3,-2,1027,0.89,7,0,284
2012-12-12 17:00:00,-4,-2,1027,1.79,8,0,277
2012-12-12 18:00:00,-4,-2,1027,2.68,0,0,289
2012-12-12 19:00:00,-4,-2,1027,3.57,0,0,281
2012-12-12 20:00:00,-4,-3,1028,1.79,0,0,277
2012-12-12 21:00:00,-4,-3,1028,0.89,0,0,287
2012-12-12 22:00:00,-4,-3,1028,0.45,0,0,290
2012-12-12 23:00:00,-4,-3,1028,0.89,0,0,259
2012-12-13 00:00:00,-4,-3,1028,1.78,0,0,268
2012-12-13 01:00:00,-4,-3,1028,0.89,0,0,274
2012-12-13 02:00:00,-4,-3,1028,0.89,0,0,281
2012-12-13 03:00:00,-4,-3,1028,0.45,0,0,255
2012-12-13 04:00:00,-4,-3,1027,1.79,0,0,243
2012-12-13 05:00:00,-4,-3,1027,3.58,0,0,247
2012-12-13 06:00:00,-4,-3,1027,5.37,0,0,258
2012-12-13 07:00:00,-4,-3,1027,7.16,0,0,259
2012-12-13 08:00:00,-4,-2,1028,8.95,0,0,235
2012-12-13 09:00:00,-4,-2,1028,12.08,0,0,214
2012-12-13 10:00:00,-4,-2,1028,13.87,0,0,203
2012-12-13 11:00:00,-4,-1,1028,15.66,0,0,187
2012-12-13 12:00:00,-4,-1,1027,18.79,0,0,185
2012-12-13 13:00:00,-5,-1,1026,21.92,0,0,186
2012-12-13 14:00:00,-5,-1,1026,23.71,0,0,196
2012-12-13 15:00:00,-5,-1,1026,25.5,0,0,204
2012-12-13 16:00:00,-5,-1,1026,27.29,0,0,208
2012-12-13 17:00:00,-5,-1,1026,30.42,0,0,203
2012-12-13 18:00:00,-5,-1,1026,33.55,0,0,197
2012-12-13 19:00:00,-5,-1,1026,36.68,0,0,202
2012-12-13 20:00:00,-5,-1,1026,39.81,0,0,206
2012-12-13 21:00:00,-5,-1,1026,42.94,1,0,212
2012-12-13 22:00:00,-4,-1,1027,46.07,2,0,205
2012-12-13 23:00:00,-3,-2,1027,49.2,3,0,217
2012-12-14 00:00:00,-3,-2,1026,52.33,4,0,205
2012-12-14 01:00:00,-2,-2,1026,55.46,5,0,203
2012-12-14 02:00:00,-2,-2,1026,59.48,6,0,199
2012-12-14 03:00:00,-2,-2,1025,63.5,7,0,201
2012-12-14 04:00:00,-2,-2,1025,66.63,8,0,184
2012-12-14 05:00:00,-2,-2,1024,70.65,9,0,175
2012-12-14 06:00:00,-2,-2,1024,75.57,10,0,191
2012-12-14 07:00:00,-2,-2,1024,80.49,11,0,196
2012-12-14 08:00:00,-1,-1,1024,85.41,12,0,200
2012-12-14 09:00:00,-1,-1,1024,90.33,13,0,219
2012-12-14 10:00:00,-1,0,1025,94.35,14,0,241
2012-12-14 11:00:00,-1,0,1024,98.37,15,0,240
2012-12-14 12:00:00,-1,0,1024,102.39,16,0,231
2012-12-14 13:00:00,-1,0,1023,107.31,17,0,213
2012-12-14 14:00:00,0,1,1023,109.1,18,0,210
2012-12-14 15:00:00,-1,1,1022,110.89,19,0,197
2012-12-14 16:00:00,0,1,1023,111.78,0,0,204
2012-12-14 17:00:00,0,1,1023,113.57,0,0,195
2012-12-14 18:00:00,-1,1,1023,0.89,0,0,199
2012-12-14 19:00:00,-1,1,1023,0.89,0,0,207
2012-12-14 20:00:00,-1,0,1023,1.78,0,0,211
2012-12-14 21:00:00,0,0,1023,0.45,0,0,225
2012-12-14 22:00:00,0,0,1023,1.34,0,0,232
2012-12-14 23:00:00,0,0,1023,0.89,0,0,221
2012-12-15 00:00:00,0,1,1023,1.78,0,0,192
2012-12-15 01:00:00,0,1,1023,3.57,0,0,256
2012-12-15 02:00:00,0,1,1023,5.36,0,0,222
2012-12-15 03:00:00,0,1,1023,7.15,0,0,215
2012-12-15 04:00:00,0,1,1022,0.89,0,0,209
2012-12-15 05:00:00,0,1,1022,1.79,0,0,227
2012-12-15 06:00:00,0,1,1022,3.58,0,0,222
2012-12-15 07:00:00,0,1,1023,5.37,0,0,197
2012-12-15 08:00:00,-1,-1,1023,0.89,0,0,186
2012-12-15 09:00:00,0,1,1023,0.89,0,0,172
2012-12-15 10:00:00,1,1,1024,0.89,0,0,226
2012-12-15 11:00:00,1,2,1024,1.34,0,0,324
2012-12-15 12:00:00,0,2,1023,2.23,0,0,276
2012-12-15 13:00:00,0,2,1023,3.12,0,0,305
2012-12-15 14:00:00,0,3,1023,4.01,0,0,322
2012-12-15 15:00:00,0,3,1023,3.13,0,0,284
2012-12-15 16:00:00,0,3,1023,0.89,0,0,271
2012-12-15 17:00:00,0,3,1024,3.13,0,0,260
2012-12-15 18:00:00,-1,2,1024,0.89,0,0,290
2012-12-15 19:00:00,-2,-1,1025,1.79,0,0,323
2012-12-15 20:00:00,-2,-2,1026,0.89,0,0,348
2012-12-15 21:00:00,-1,0,1026,1.78,0,0,343
2012-12-15 22:00:00,0,1,1028,1.79,0,0,309
2012-12-15 23:00:00,0,1,1028,3.58,0,0,299
2012-12-16 00:00:00,0,1,1028,0.89,0,0,335
2012-12-16 01:00:00,-1,1,1028,3.13,0,0,284
2012-12-16 02:00:00,0,0,1028,7.15,0,1,262
2012-12-16 03:00:00,0,0,1028,8.94,0,0,251
2012-12-16 04:00:00,0,0,1027,12.96,0,1,243
2012-12-16 05:00:00,-1,0,1027,16.98,0,2,218
2012-12-16 06:00:00,-1,-1,1028,21,0,3,124
2012-12-16 07:00:00,-2,-2,1028,25.02,0,0,96
2012-12-16 08:00:00,-3,-2,1028,29.04,1,0,91
2012-12-16 09:00:00,-4,-2,1028,33.96,2,0,76
2012-12-16 10:00:00,-4,-2,1029,37.09,3,0,71
2012-12-16 11:00:00,-5,-2,1029,40.22,4,0,76
2012-12-16 12:00:00,-5,-2,1028,42.01,5,0,69
2012-12-16 13:00:00,-5,-2,1027,43.8,6,0,70
2012-12-16 14:00:00,-4,-2,1027,0.89,7,0,72
2012-12-16 15:00:00,-5,-2,1026,1.79,8,0,78
2012-12-16 16:00:00,-4,-2,1026,3.58,0,0,85
2012-12-16 17:00:00,-4,-2,1027,0.89,0,0,94
2012-12-16 18:00:00,-4,-2,1027,0.89,0,0,101
2012-12-16 19:00:00,-4,-2,1028,0.89,0,0,112
2012-12-16 20:00:00,-4,-2,1029,0.89,0,0,115
2012-12-16 21:00:00,-3,-2,1029,1.79,0,0,138
2012-12-16 22:00:00,-3,-2,1029,3.13,0,0,155
2012-12-16 23:00:00,-4,-2,1030,6.26,0,0,141
2012-12-17 00:00:00,-3,-2,1030,9.39,0,0,147
2012-12-17 01:00:00,-5,-4,1030,11.18,0,0,138
2012-12-17 02:00:00,-5,-5,1031,0.89,0,0,86
2012-12-17 03:00:00,-6,-5,1031,1.79,0,0,28
2012-12-17 04:00:00,-10,-3,1031,8.94,0,0,19
2012-12-17 05:00:00,-11,-3,1032,16.09,0,0,20
2012-12-17 06:00:00,-12,-4,1033,21.9,0,0,21
2012-12-17 07:00:00,-13,-4,1033,29.95,0,0,20
2012-12-17 08:00:00,-15,-3,1035,41.13,0,0,17
2012-12-17 09:00:00,-15,-3,1036,49.18,0,0,16
2012-12-17 10:00:00,-14,-2,1036,56.33,0,0,14
2012-12-17 11:00:00,-13,-2,1036,63.48,0,0,13
2012-12-17 12:00:00,-14,-1,1036,70.63,0,0,18
2012-12-17 13:00:00,-14,-1,1035,78.68,0,0,19
2012-12-17 14:00:00,-13,-1,1034,86.73,0,0,16
2012-12-17 15:00:00,-13,-1,1034,93.88,0,0,19
2012-12-17 16:00:00,-14,-2,1035,99.69,0,0,22
2012-12-17 17:00:00,-16,-2,1035,107.74,0,0,20
2012-12-17 18:00:00,-17,-3,1036,116.68,0,0,22
2012-12-17 19:00:00,-17,-4,1036,123.83,0,0,22
2012-12-17 20:00:00,-18,-4,1036,130.98,0,0,17
2012-12-17 21:00:00,-17,-5,1037,135.9,0,0,20
2012-12-17 22:00:00,-19,-5,1038,143.05,0,0,24
2012-12-17 23:00:00,-18,-5,1038,151.1,0,0,23
2012-12-18 00:00:00,-18,-6,1038,160.04,0,0,17
2012-12-18 01:00:00,-19,-6,1039,165.85,0,0,18
2012-12-18 02:00:00,-18,-9,1039,169.87,0,0,22
2012-12-18 03:00:00,-18,-9,1039,173,0,0,16
2012-12-18 04:00:00,-19,-9,1038,3.13,0,0,18
2012-12-18 05:00:00,-19,-10,1038,4.02,0,0,17
2012-12-18 06:00:00,-19,-9,1038,3.13,0,0,13
2012-12-18 07:00:00,-19,-9,1039,7.15,0,0,21
2012-12-18 08:00:00,-19,-9,1039,0.45,0,0,17
2012-12-18 09:00:00,-18,-7,1039,3.13,0,0,37
2012-12-18 10:00:00,-18,-4,1038,7.15,0,0,24
2012-12-18 11:00:00,-18,-5,1038,3.13,0,0,31
2012-12-18 12:00:00,-18,-4,1037,6.26,0,0,25
2012-12-18 13:00:00,-16,-3,1035,1.79,0,0,29
2012-12-18 14:00:00,-16,-2,1034,0.89,0,0,24
2012-12-18 15:00:00,-17,-3,1033,1.79,0,0,25
2012-12-18 16:00:00,-16,-4,1033,0.89,0,0,35
2012-12-18 17:00:00,-15,-5,1033,1.79,0,0,53
2012-12-18 18:00:00,-16,-5,1033,0.89,0,0,69
2012-12-18 19:00:00,-14,-6,1032,1.78,0,0,62
2012-12-18 20:00:00,-14,-5,1033,1.79,0,0,78
2012-12-18 21:00:00,-12,-5,1032,3.58,0,0,81
2012-12-18 22:00:00,-12,-5,1032,6.71,0,0,90
2012-12-18 23:00:00,-12,-6,1032,0.89,0,0,85
2012-12-19 00:00:00,-11,-8,1031,0.89,0,0,93
2012-12-19 01:00:00,-11,-7,1031,0.89,0,0,114
2012-12-19 02:00:00,-12,-8,1030,1.78,0,0,124
2012-12-19 03:00:00,-12,-7,1029,3.57,0,0,138
2012-12-19 04:00:00,-12,-7,1029,5.36,0,0,166
2012-12-19 05:00:00,-12,-8,1028,0.89,0,0,176
2012-12-19 06:00:00,-12,-8,1028,1.78,0,0,174
2012-12-19 07:00:00,-12,-7,1028,3.57,0,0,199
2012-12-19 08:00:00,-11,-6,1029,4.46,0,0,172
2012-12-19 09:00:00,-11,-6,1029,5.35,0,0,158
2012-12-19 10:00:00,-10,-5,1029,6.24,0,0,142
2012-12-19 11:00:00,-10,-5,1029,0.89,0,0,152
2012-12-19 12:00:00,-10,-4,1028,1.78,0,0,168
2012-12-19 13:00:00,-10,-3,1028,2.67,0,0,186
2012-12-19 14:00:00,-9,-3,1028,3.56,0,0,203
2012-12-19 15:00:00,-9,-3,1028,4.45,0,0,209
2012-12-19 16:00:00,-9,-4,1028,4.9,0,0,215
2012-12-19 17:00:00,-9,-5,1028,0.89,0,0,236
2012-12-19 18:00:00,-9,-7,1029,0.89,0,0,245
2012-12-19 19:00:00,-9,-6,1030,0.89,0,0,258
2012-12-19 20:00:00,-11,-9,1031,3.13,0,0,290
2012-12-19 21:00:00,-11,-9,1031,6.26,0,0,256
2012-12-19 22:00:00,-11,-9,1031,8.05,0,0,290
2012-12-19 23:00:00,-10,-8,1031,9.84,0,0,241
2012-12-20 00:00:00,-9,-6,1031,12.97,0,0,244
2012-12-20 01:00:00,-12,-10,1031,14.76,0,0,244
2012-12-20 02:00:00,-11,-9,1031,17.89,0,0,240
2012-12-20 03:00:00,-11,-10,1030,19.68,0,0,217
2012-12-20 04:00:00,-12,-10,1030,21.47,0,0,244
2012-12-20 05:00:00,-11,-9,1030,23.26,0,0,267
2012-12-20 06:00:00,-10,-9,1030,25.05,0,0,235
2012-12-20 07:00:00,-9,-7,1031,0.45,0,0,0
2012-12-20 08:00:00,-10,-8,1031,1.34,0,0,244
2012-12-20 09:00:00,-9,-6,1032,0.89,0,0,187
2012-12-20 10:00:00,-9,-6,1032,1.78,0,0,169
2012-12-20 11:00:00,-7,-4,1032,0.89,0,0,175
2012-12-20 12:00:00,-7,-3,1031,1.78,0,0,208
2012-12-20 13:00:00,-7,-2,1030,2.67,0,0,244
2012-12-20 14:00:00,-7,-3,1030,3.56,0,0,251
2012-12-20 15:00:00,-7,-3,1029,1.79,0,0,246
2012-12-20 16:00:00,-7,-3,1028,3.58,0,0,273
2012-12-20 17:00:00,-7,-3,1028,0.89,0,0,308
2012-12-20 18:00:00,-7,-3,1028,1.79,0,0,276
2012-12-20 19:00:00,-6,-3,1028,4.92,1,0,229
2012-12-20 20:00:00,-5,-4,1029,0.89,2,0,218
2012-12-20 21:00:00,-4,-4,1029,0.89,3,0,229
2012-12-20 22:00:00,-4,-4,1029,0.89,4,0,259
2012-12-20 23:00:00,-5,-4,1028,0.89,5,0,314
2012-12-21 00:00:00,-5,-4,1028,0.89,6,0,315
2012-12-21 01:00:00,-5,-4,1027,0.89,0,0,380
2012-12-21 02:00:00,-5,-4,1027,2.68,0,0,355
2012-12-21 03:00:00,-5,-5,1027,3.57,0,0,323
2012-12-21 04:00:00,-8,-7,1026,5.36,0,0,303
2012-12-21 05:00:00,-8,-8,1026,7.15,0,0,289
2012-12-21 06:00:00,-10,-9,1027,10.28,0,0,299
2012-12-21 07:00:00,-9,-8,1027,13.41,0,0,280
2012-12-21 08:00:00,-7,-6,1028,17.43,0,0,0
2012-12-21 09:00:00,-6,-5,1029,21.45,0,0,80
2012-12-21 10:00:00,-7,-3,1029,25.47,0,0,35
2012-12-21 11:00:00,-8,0,1029,29.49,0,0,29
2012-12-21 12:00:00,-10,0,1028,4.92,0,0,27
2012-12-21 13:00:00,-12,1,1028,8.05,0,0,18
2012-12-21 14:00:00,-12,1,1028,15.2,0,0,29
2012-12-21 15:00:00,-14,1,1028,20.12,0,0,22
2012-12-21 16:00:00,-13,0,1029,25.93,0,0,19
2012-12-21 17:00:00,-13,-1,1030,31.74,0,0,20
2012-12-21 18:00:00,-15,-1,1031,35.76,0,0,23
2012-12-21 19:00:00,-16,-2,1032,41.57,0,0,24
2012-12-21 20:00:00,-16,-4,1033,46.49,0,0,19
2012-12-21 21:00:00,-15,-6,1034,50.51,0,0,19
2012-12-21 22:00:00,-17,-6,1035,54.53,0,0,15
2012-12-21 23:00:00,-17,-7,1035,58.55,0,0,21
2012-12-22 00:00:00,-18,-7,1035,4.02,0,0,16
2012-12-22 01:00:00,-18,-7,1034,8.04,0,0,17
2012-12-22 02:00:00,-18,-9,1035,3.13,0,0,21
2012-12-22 03:00:00,-18,-8,1035,4.02,0,0,13
2012-12-22 04:00:00,-18,-8,1034,8.94,0,0,22
2012-12-22 05:00:00,-18,-8,1035,12.96,0,0,21
2012-12-22 06:00:00,-18,-8,1035,16.98,0,0,19
2012-12-22 07:00:00,-19,-8,1035,21.9,0,0,25
2012-12-22 08:00:00,-18,-8,1036,25.92,0,0,31
2012-12-22 09:00:00,-19,-7,1036,30.84,0,0,23
2012-12-22 10:00:00,-19,-6,1036,35.76,0,0,22
2012-12-22 11:00:00,-19,-5,1036,39.78,0,0,25
2012-12-22 12:00:00,-16,-3,1035,1.79,0,0,36
2012-12-22 13:00:00,-16,-2,1034,4.92,0,0,38
2012-12-22 14:00:00,-15,-2,1033,8.94,0,0,32
2012-12-22 15:00:00,-16,-2,1033,17.88,0,0,32
2012-12-22 16:00:00,-16,-3,1034,26.82,0,0,34
2012-12-22 17:00:00,-20,-4,1035,34.87,0,0,33
2012-12-22 18:00:00,-20,-5,1037,44.7,0,0,30
2012-12-22 19:00:00,-21,-6,1038,52.75,0,0,23
2012-12-22 20:00:00,-23,-7,1039,62.58,0,0,24
2012-12-22 21:00:00,-22,-8,1039,70.63,0,0,21
2012-12-22 22:00:00,-24,-9,1040,82.7,0,0,15
2012-12-22 23:00:00,-25,-10,1040,96.56,0,0,12
2012-12-23 00:00:00,-25,-10,1040,108.63,0,0,12
2012-12-23 01:00:00,-24,-10,1039,117.57,0,0,10
2012-12-23 02:00:00,-25,-11,1040,124.72,0,0,15
2012-12-23 03:00:00,-25,-11,1039,130.53,0,0,13
2012-12-23 04:00:00,-26,-11,1039,137.68,0,0,9
2012-12-23 05:00:00,-27,-12,1039,146.62,0,0,12
2012-12-23 06:00:00,-26,-13,1039,150.64,0,0,0
2012-12-23 07:00:00,-27,-13,1040,158.69,0,0,0
2012-12-23 08:00:00,-26,-12,1040,167.63,0,0,0
2012-12-23 09:00:00,-26,-11,1040,174.78,0,0,0
2012-12-23 10:00:00,-25,-10,1040,182.83,0,0,0
2012-12-23 11:00:00,-25,-10,1039,192.66,0,0,0
2012-12-23 12:00:00,-25,-8,1038,199.81,0,0,0
2012-12-23 13:00:00,-24,-8,1036,205.62,0,0,0
2012-12-23 14:00:00,-24,-7,1034,211.43,0,0,0
2012-12-23 15:00:00,-24,-7,1033,218.58,0,0,0
2012-12-23 16:00:00,-24,-7,1033,222.6,0,0,0
2012-12-23 17:00:00,-22,-9,1032,226.62,0,0,0
2012-12-23 18:00:00,-22,-11,1032,1.79,0,0,0
2012-12-23 19:00:00,-21,-12,1032,0.89,0,0,0
2012-12-23 20:00:00,-21,-12,1032,1.78,0,0,0
2012-12-23 21:00:00,-20,-13,1032,2.67,0,0,0
2012-12-23 22:00:00,-20,-15,1032,0.89,0,0,0
2012-12-23 23:00:00,-19,-15,1031,0.45,0,0,0
2012-12-24 00:00:00,-19,-14,1031,0.89,0,0,0
2012-12-24 01:00:00,-19,-15,1030,0.45,0,0,0
2012-12-24 02:00:00,-21,-17,1030,0.89,0,0,0
2012-12-24 03:00:00,-20,-17,1029,0.89,0,0,0
2012-12-24 04:00:00,-21,-18,1028,1.78,0,0,0
2012-12-24 05:00:00,-20,-16,1028,0.89,0,0,0
2012-12-24 06:00:00,-20,-17,1028,2.68,0,0,0
2012-12-24 07:00:00,-21,-18,1028,5.81,0,0,0
2012-12-24 08:00:00,-20,-17,1028,7.6,0,0,0
2012-12-24 09:00:00,-18,-13,1027,9.39,0,0,0
2012-12-24 10:00:00,-17,-11,1027,11.18,0,0,0
2012-12-24 11:00:00,-18,-9,1027,12.97,0,0,0
2012-12-24 12:00:00,-19,-8,1026,14.76,0,0,0
2012-12-24 13:00:00,-18,-7,1024,1.79,0,0,0
2012-12-24 14:00:00,-17,-6,1024,1.79,0,0,0
2012-12-24 15:00:00,-16,-7,1024,3.58,0,0,0
2012-12-24 16:00:00,-16,-7,1024,5.37,0,0,0
2012-12-24 17:00:00,-15,-9,1026,4.02,0,0,0
2012-12-24 18:00:00,-18,-7,1028,8.94,0,0,0
2012-12-24 19:00:00,-23,-7,1031,17.88,0,0,0
2012-12-24 20:00:00,-24,-8,1031,25.03,0,0,0
2012-12-24 21:00:00,-22,-10,1032,30.84,0,0,0
2012-12-24 22:00:00,-24,-9,1032,38.89,0,0,0
2012-12-24 23:00:00,-24,-10,1034,42.91,0,0,0
2012-12-25 00:00:00,-25,-10,1034,48.72,0,0,0
2012-12-25 01:00:00,-26,-10,1035,55.87,0,0,0
2012-12-25 02:00:00,-25,-10,1036,61.68,0,0,0
2012-12-25 03:00:00,-24,-10,1036,70.62,0,0,0
2012-12-25 04:00:00,-26,-10,1036,79.56,0,0,0
2012-12-25 05:00:00,-25,-11,1036,85.37,0,0,0
2012-12-25 06:00:00,-25,-12,1037,4.02,0,0,0
2012-12-25 07:00:00,-25,-12,1038,8.94,0,0,0
2012-12-25 08:00:00,-25,-11,1039,12.07,0,0,0
2012-12-25 09:00:00,-26,-10,1040,16.99,0,0,0
2012-12-25 10:00:00,-25,-8,1041,20.12,0,0,0
2012-12-25 11:00:00,-26,-7,1040,23.25,0,0,0
2012-12-25 12:00:00,-26,-7,1040,26.38,0,0,0
2012-12-25 13:00:00,-26,-7,1039,1.79,0,0,0
2012-12-25 14:00:00,-26,-7,1038,0.89,0,0,0
2012-12-25 15:00:00,-25,-5,1038,3.13,0,0,0
2012-12-25 16:00:00,-25,-6,1038,1.79,0,0,0
2012-12-25 17:00:00,-22,-8,1038,2.68,0,0,0
2012-12-25 18:00:00,-23,-8,1038,3.57,0,0,0
2012-12-25 19:00:00,-22,-9,1039,0.89,0,0,0
2012-12-25 20:00:00,-19,-10,1039,0.45,0,0,0
2012-12-25 21:00:00,-18,-12,1039,1.34,0,0,0
2012-12-25 22:00:00,-20,-12,1039,2.23,0,0,0
2012-12-25 23:00:00,-18,-13,1039,0.89,0,0,0
2012-12-26 00:00:00,-17,-13,1039,0.89,0,0,0
2012-12-26 01:00:00,-19,-14,1039,0.89,0,0,0
2012-12-26 02:00:00,-18,-14,1039,1.78,0,0,0
2012-12-26 03:00:00,-19,-14,1039,0.45,0,0,0
2012-12-26 04:00:00,-19,-15,1038,1.79,0,0,0
2012-12-26 05:00:00,-18,-15,1037,0.89,0,0,0
2012-12-26 06:00:00,-18,-15,1037,1.79,0,0,0
2012-12-26 07:00:00,-20,-17,1038,4.92,0,0,0
2012-12-26 08:00:00,-19,-16,1038,0.89,0,0,0
2012-12-26 09:00:00,-17,-13,1038,2.68,0,0,0
2012-12-26 10:00:00,-16,-10,1038,0.89,0,0,0
2012-12-26 11:00:00,-17,-9,1037,1.78,0,0,0
2012-12-26 12:00:00,-18,-8,1036,2.67,0,0,0
2012-12-26 13:00:00,-17,-7,1035,3.56,0,0,0
2012-12-26 14:00:00,-17,-6,1034,4.45,0,0,0
2012-12-26 15:00:00,-16,-6,1033,5.34,0,0,0
2012-12-26 16:00:00,-16,-6,1033,0.89,0,0,0
2012-12-26 17:00:00,-16,-9,1033,1.78,0,0,0
2012-12-26 18:00:00,-15,-10,1033,0.89,0,0,0
2012-12-26 19:00:00,-15,-10,1033,1.78,0,0,0
2012-12-26 20:00:00,-16,-11,1033,0.89,0,0,0
2012-12-26 21:00:00,-16,-13,1033,1.78,0,0,0
2012-12-26 22:00:00,-16,-12,1033,0.89,0,0,0
2012-12-26 23:00:00,-16,-13,1032,1.79,0,0,0
2012-12-27 00:00:00,-17,-14,1032,4.92,0,0,0
2012-12-27 01:00:00,-16,-12,1032,6.71,0,0,0
2012-12-27 02:00:00,-16,-14,1031,8.5,0,0,0
2012-12-27 03:00:00,-16,-13,1031,10.29,0,0,0
2012-12-27 04:00:00,-17,-14,1030,12.08,0,0,0
2012-12-27 05:00:00,-17,-15,1029,15.21,0,0,0
2012-12-27 06:00:00,-18,-15,1029,18.34,0,0,0
2012-12-27 07:00:00,-17,-15,1029,20.13,0,0,0
2012-12-27 08:00:00,-16,-13,1029,23.26,0,0,0
2012-12-27 09:00:00,-14,-10,1030,26.39,0,0,0
2012-12-27 10:00:00,-14,-9,1030,29.52,0,0,0
2012-12-27 11:00:00,-14,-7,1030,32.65,0,0,0
2012-12-27 12:00:00,-14,-6,1029,34.44,0,0,0
2012-12-27 13:00:00,-14,-5,1027,0.89,0,0,0
2012-12-27 14:00:00,-14,-5,1027,1.78,0,0,0
2012-12-27 15:00:00,-13,-5,1026,2.67,0,0,0
2012-12-27 16:00:00,-13,-5,1026,0.89,0,0,0
2012-12-27 17:00:00,-14,-7,1026,1.78,0,0,0
2012-12-27 18:00:00,-14,-8,1027,0.45,0,0,0
2012-12-27 19:00:00,-14,-10,1027,1.79,0,0,0
2012-12-27 20:00:00,-14,-11,1027,3.58,0,0,0
2012-12-27 21:00:00,-14,-11,1027,0.89,0,0,0
2012-12-27 22:00:00,-14,-11,1027,0.89,0,0,0
2012-12-27 23:00:00,-14,-11,1027,0.89,0,0,0
2012-12-28 00:00:00,-13,-11,1027,4.91,0,0,0
2012-12-28 01:00:00,-12,-9,1027,5.8,0,0,0
2012-12-28 02:00:00,-12,-9,1027,7.59,0,0,0
2012-12-28 03:00:00,-12,-8,1026,10.72,0,0,0
2012-12-28 04:00:00,-12,-8,1025,12.51,0,0,0
2012-12-28 05:00:00,-13,-8,1025,16.53,0,0,0
2012-12-28 06:00:00,-13,-8,1026,19.66,0,0,0
2012-12-28 07:00:00,-13,-8,1026,23.68,0,0,0
2012-12-28 08:00:00,-13,-8,1026,26.81,0,0,0
2012-12-28 09:00:00,-12,-7,1026,29.94,0,0,0
2012-12-28 10:00:00,-12,-7,1027,33.07,0,0,0
2012-12-28 11:00:00,-12,-6,1027,34.86,0,0,0
2012-12-28 12:00:00,-12,-6,1027,36.65,0,0,0
2012-12-28 13:00:00,-12,-6,1026,38.44,0,0,205
2012-12-28 14:00:00,-11,-5,1025,41.57,0,0,215
2012-12-28 15:00:00,-11,-5,1025,43.36,0,0,219
2012-12-28 16:00:00,-11,-4,1025,46.49,0,0,217
2012-12-28 17:00:00,-11,-4,1026,48.28,0,0,270
2012-12-28 18:00:00,-11,-5,1027,51.41,1,0,269
2012-12-28 19:00:00,-7,-5,1027,54.54,2,0,254
2012-12-28 20:00:00,-6,-6,1027,56.33,3,0,241
2012-12-28 21:00:00,-6,-5,1028,59.46,4,0,191
2012-12-28 22:00:00,-6,-6,1028,61.25,5,0,249
2012-12-28 23:00:00,-6,-5,1027,1.79,0,0,288
2012-12-29 00:00:00,-6,-5,1028,4.02,0,0,284
2012-12-29 01:00:00,-7,-6,1029,8.04,0,0,248
2012-12-29 02:00:00,-9,-4,1029,12.96,0,0,164
2012-12-29 03:00:00,-12,-3,1029,20.11,0,0,71
2012-12-29 04:00:00,-14,-4,1029,25.92,0,0,16
2012-12-29 05:00:00,-15,-4,1029,30.84,0,0,15
2012-12-29 06:00:00,-17,-5,1030,36.65,0,0,14
2012-12-29 07:00:00,-19,-6,1031,42.46,0,0,16
2012-12-29 08:00:00,-20,-6,1031,49.61,0,0,16
2012-12-29 09:00:00,-19,-5,1032,53.63,0,0,16
2012-12-29 10:00:00,-19,-4,1032,64.81,0,0,17
2012-12-29 11:00:00,-18,-4,1032,75.99,0,0,17
2012-12-29 12:00:00,-19,-3,1032,85.82,0,0,16
2012-12-29 13:00:00,-20,-4,1031,97.89,0,0,15
2012-12-29 14:00:00,-21,-3,1030,106.83,0,0,13
2012-12-29 15:00:00,-20,-3,1030,115.77,0,0,12
2012-12-29 16:00:00,-20,-3,1030,123.82,0,0,11
2012-12-29 17:00:00,-18,-4,1030,132.76,0,0,8
2012-12-29 18:00:00,-18,-4,1030,139.91,0,0,20
2012-12-29 19:00:00,-21,-5,1031,147.06,0,0,14
2012-12-29 20:00:00,-20,-7,1031,0.89,0,0,18
2012-12-29 21:00:00,-20,-6,1031,3.13,0,0,15
